,Dey1.jpg_persistence.pkl,Dey10.jpeg_persistence.pkl,Dey2.jpg_persistence.pkl,Dey3.jpeg_persistence.pkl,Dey4.jpg_persistence.pkl,Dey5.jpg_persistence.pkl,Dey6.jpg_persistence.pkl,Dey7.jpeg_persistence.pkl,Dey8.jpg_persistence.pkl,Dey9.jpg_persistence.pkl,Gen1.jpg_persistence.pkl,Gen10.jpg_persistence.pkl,Gen2.jpg_persistence.pkl,Gen3.jpg_persistence.pkl,Gen4.png_persistence.pkl,Gen5.jpeg_persistence.pkl,Gen6.jpg_persistence.pkl,Gen7.jpg_persistence.pkl,Gen8.jpg_persistence.pkl,Gen9.jpg_persistence.pkl,Goya1.jpg_persistence.pkl,Goya10.jpg_persistence.pkl,Goya2.jpg_persistence.pkl,Goya3.jpg_persistence.pkl,Goya4.jpg_persistence.pkl,Goya5.jpg_persistence.pkl,Goya6.jpg_persistence.pkl,Goya7.jpg_persistence.pkl,Goya8.jpg_persistence.pkl,Goya9.jpg_persistence.pkl,Klimt1.jpg_persistence.pkl,Klimt10.jpeg_persistence.pkl,Klimt2.jpg_persistence.pkl,Klimt3.jpg_persistence.pkl,Klimt4.jpg_persistence.pkl,Klimt5.jpg_persistence.pkl,Klimt6.jpg_persistence.pkl,Klimt7.jpg_persistence.pkl,Klimt8.jpg_persistence.pkl,Klimt9.jpg_persistence.pkl,Mithila1.jpg_persistence.pkl,Mithila10.jpg_persistence.pkl,Mithila2.jpg_persistence.pkl,Mithila3.jpg_persistence.pkl,Mithila4.jpeg_persistence.pkl,Mithila5.jpg_persistence.pkl,Mithila6.jpg_persistence.pkl,Mithila7.jpeg_persistence.pkl,Mithila8.jpeg_persistence.pkl,Mithila9.jpg_persistence.pkl,Raja1.jpg_persistence.pkl,Raja10.jpg_persistence.pkl,Raja2.jpg_persistence.pkl,Raja3.jpg_persistence.pkl,Raja4.jpg_persistence.pkl,Raja5.jpeg_persistence.pkl,Raja6.jpg_persistence.pkl,Raja7.jpg_persistence.pkl,Raja8.jpg_persistence.pkl,Raja9.jpg_persistence.pkl,Ren1.jpg_persistence.pkl,Ren10.jpg_persistence.pkl,Ren2.jpg_persistence.pkl,Ren3.jpg_persistence.pkl,Ren4.jpg_persistence.pkl,Ren5.jpg_persistence.pkl,Ren6.jpg_persistence.pkl,Ren7.jpg_persistence.pkl,Ren8.jpg_persistence.pkl,Ren9.jpeg_persistence.pkl,Robert1.jpg_persistence.pkl,Robert10.jpg_persistence.pkl,Robert2.jpg_persistence.pkl,Robert3.jpg_persistence.pkl,Robert4.jpg_persistence.pkl,Robert5.jpg_persistence.pkl,Robert6.jpg_persistence.pkl,Robert7.jpg_persistence.pkl,Robert8.jpg_persistence.pkl,Robert9.jpg_persistence.pkl,Sid1.jpeg_persistence.pkl,Sid10.jpg_persistence.pkl,Sid2.jpeg_persistence.pkl,Sid3.jpg_persistence.pkl,Sid4.jpg_persistence.pkl,Sid5.jpeg_persistence.pkl,Sid6.jpeg_persistence.pkl,Sid7.jpg_persistence.pkl,Sid8.jpg_persistence.pkl,Sid9.jpg_persistence.pkl,Vin1.jpg_persistence.pkl,Vin10.jpg_persistence.pkl,Vin2.jpg_persistence.pkl,Vin3.jpg_persistence.pkl,Vin4.jpg_persistence.pkl,Vin5.jpg_persistence.pkl,Vin6.jpg_persistence.pkl,Vin7.jpg_persistence.pkl,Vin8.jpeg_persistence.pkl,Vin9.jpg_persistence.pkl
Goya1.jpg_persistence.pkl,27967.0,6506.5,20694.5,10255.0,28792.0,18228.5,17661.0,23049.0,23928.5,17126.0,11070.0,10455.0,23636.0,10703.0,12642.5,11714.0,6137.5,14582.5,6557.0,8517.0,0.0,8982.5,10143.0,11804.0,20252.0,6307.0,5941.5,12070.5,11361.0,10178.0,17384.5,32765.5,34917.0,23808.5,31050.5,16072.0,28163.0,31628.5,11925.5,9579.0,28567.5,36549.5,35940.5,33408.0,39452.0,30272.5,29321.5,27221.0,28391.0,33706.0,24149.0,20144.0,25307.0,32764.5,25984.5,9091.0,8104.0,6921.0,3957.5,8343.0,21051.5,23463.5,34677.0,25345.5,17249.0,23446.5,16790.0,18194.5,38518.0,11147.0,26107.5,16660.5,26621.0,24769.0,21612.5,16035.5,6341.5,14354.0,12158.0,25362.0,24431.5,14677.5,22752.0,29497.5,20397.5,24258.0,32663.5,22481.0,28223.5,9923.0,30441.0,23929.5,28934.5,34476.0,18012.5,14485.0,22490.5,28835.5,28278.5,30605.5
Goya10.jpg_persistence.pkl,25241.5,9488.0,18018.0,13578.0,25835.5,16211.0,18884.0,18639.0,25640.5,14558.5,19176.5,3844.0,20984.0,15747.5,14774.0,14005.5,10896.0,20189.5,12617.0,4968.5,8982.5,0.0,12364.5,15191.5,22052.0,9981.5,12004.0,7850.5,17585.5,14835.5,20781.0,32655.0,29183.5,21915.5,31429.0,11846.0,26641.5,28859.0,12923.5,11009.0,28432.5,34380.5,29990.5,31088.0,36586.0,30156.0,29196.0,24338.5,22047.0,33372.0,21486.0,15894.0,24433.0,29967.5,23565.0,14791.0,10722.0,12787.5,9225.5,16012.5,23406.5,22868.0,31979.0,27235.0,21009.5,26297.5,20596.5,21647.5,35972.0,17614.0,23662.0,20720.0,24326.5,23663.0,20649.5,20176.5,7775.0,19119.0,19155.5,19359.0,21960.5,15705.5,24841.5,28769.0,21885.5,24695.0,30391.0,20131.0,26470.0,12556.5,30807.5,26125.0,28191.5,32238.5,20377.5,17563.5,24430.5,28411.5,26690.5,28975.5
Goya2.jpg_persistence.pkl,27336.0,15539.0,20978.5,19494.5,31359.0,22444.5,25944.0,20543.0,33274.0,19094.5,15535.0,13174.5,27502.0,19898.0,21917.0,20916.0,7038.0,23517.0,14187.5,13817.5,10143.0,12364.5,0.0,21008.0,29600.0,6357.5,15007.0,12288.0,20350.0,19222.5,17738.5,23823.5,29190.0,21625.5,22015.0,11203.0,29461.5,30984.5,6515.0,5174.5,21350.5,35947.5,28130.0,31730.5,40109.5,21254.5,20332.5,27672.0,24364.0,24404.5,27582.5,14266.0,31803.5,35389.0,30241.0,17900.5,5636.5,16098.0,12939.0,16451.5,15321.0,14749.5,34420.5,22988.0,14791.5,23262.5,12763.0,15996.5,39417.5,19978.0,30245.0,25993.5,31239.0,31056.5,28228.0,25292.5,12752.0,23604.5,14714.5,18783.0,25283.5,10336.0,15022.5,29303.5,19770.0,15209.0,30654.5,21674.5,25897.5,17067.0,21193.5,16481.5,24588.5,32427.5,14946.5,12697.5,23455.0,27876.5,29087.5,30727.0
Goya3.jpg_persistence.pkl,27679.0,6757.5,21649.0,2743.0,24597.0,14012.5,8994.5,28409.0,12731.0,16547.0,14867.0,16415.0,18020.0,4265.5,2624.0,3119.0,16038.5,6855.5,8315.5,14765.0,11804.0,15191.5,21008.0,0.0,9081.5,16927.0,7140.0,20416.5,6075.0,4561.5,19113.5,43575.5,42791.0,27421.5,42139.5,25430.5,32563.5,30524.5,21774.5,20270.0,37376.5,37451.5,44294.0,34144.0,35864.0,41098.0,39724.0,25749.5,34017.5,44766.0,18699.0,29612.5,16929.0,27399.0,19917.0,6939.5,18195.0,6194.5,8860.0,9433.0,30577.5,33492.0,34017.5,29780.5,25783.5,24828.0,26770.5,23154.0,33622.5,6987.0,19959.5,6812.5,19902.5,16842.0,13623.5,6122.0,13275.0,4576.5,20065.0,33393.0,22580.5,23046.0,32957.0,28373.0,22713.0,35444.0,33746.0,24201.0,30999.0,7507.0,40760.5,33315.5,33311.5,35255.5,23819.5,22206.5,21531.5,30207.0,25231.0,28369.0
Goya4.jpg_persistence.pkl,32009.5,14450.5,27141.5,10461.0,24235.5,15831.5,6130.0,34457.5,3809.0,21776.5,23351.0,22412.5,16593.0,10710.0,8150.5,9159.0,24692.0,8723.5,16489.0,22354.5,20252.0,22052.0,29600.0,9081.5,0.0,25498.5,15522.0,28127.5,11444.5,11467.5,25099.5,52058.5,50001.5,33576.0,50919.0,33249.5,38410.0,32988.5,30142.5,28739.5,45135.5,40225.0,51429.0,37219.5,35198.0,49584.5,48267.5,29399.5,40030.5,53518.0,18290.0,37595.5,11679.5,25099.5,17641.0,14268.0,26890.0,14630.0,17143.0,17424.0,38998.0,41834.5,36258.5,36522.5,34163.5,30444.0,35177.5,30807.0,30901.5,13009.0,17519.5,4791.5,16729.5,12381.0,10034.0,5322.0,21368.0,6749.0,28595.0,40782.5,23948.0,31218.0,41480.0,30615.5,28594.0,44210.5,37909.5,29776.0,37319.5,13369.5,49158.0,41814.5,40122.0,39288.0,31091.5,30415.5,24506.5,33937.0,28370.5,30300.0
Goya5.jpg_persistence.pkl,26417.0,11492.0,19357.5,15345.5,28649.0,18916.5,21762.0,20151.0,29237.0,16534.0,13399.5,10855.5,24084.0,15727.0,17760.0,16864.0,3674.5,19304.0,10098.0,11565.0,6307.0,9981.5,6357.5,16927.0,25498.5,0.0,10621.0,11028.0,16137.5,15084.0,16481.0,28251.0,31165.0,21391.5,26316.0,12312.0,28062.5,29992.0,7703.0,5993.0,24297.0,34941.5,31373.5,31372.0,38579.5,25705.5,24619.5,26150.0,25153.0,29012.5,24409.5,16345.0,27226.5,32763.0,26685.5,13718.0,3872.5,11846.5,8929.0,12613.5,17128.5,19087.0,33259.5,22942.5,14414.0,21970.5,13894.5,15545.5,38100.5,15813.0,26751.0,21765.0,27507.0,26587.0,23799.5,21189.0,10022.5,19479.0,13471.0,20946.0,23504.5,10804.5,18070.0,28517.0,19110.0,19429.5,30540.0,20789.0,25704.5,13020.5,25579.5,19184.5,25645.0,32352.0,15268.0,12190.0,21983.0,27221.0,27589.0,29799.0
Goya6.jpg_persistence.pkl,28690.0,4410.5,21473.5,6013.5,28036.0,17218.5,14413.5,26848.5,19267.5,17286.5,9370.0,13858.0,22461.0,5913.5,8035.5,7569.5,9814.0,9434.0,4917.5,11314.0,5941.5,12004.0,15007.0,7140.0,15522.0,10621.0,0.0,16305.5,6410.5,5264.5,16913.5,37912.0,39338.5,25626.0,35803.0,20685.0,28743.5,32160.0,16510.5,14209.0,32867.0,37677.0,40729.0,34452.5,39218.5,35296.0,34236.0,27423.0,32320.5,38460.0,22979.0,24740.5,22500.5,31753.5,24556.5,4610.5,11994.5,2767.5,3609.0,5720.5,24772.5,28492.0,35306.5,26516.5,20083.5,22894.0,20675.0,19323.0,37815.5,6251.0,24641.5,11831.5,24908.0,22252.5,18962.5,11222.5,7853.0,9567.5,13953.5,29805.5,24640.5,18292.0,26941.5,29551.5,21122.0,29018.0,33939.5,23565.5,29809.5,8437.0,34922.5,27664.5,31250.0,35632.0,19495.5,17020.5,21810.5,29589.0,27820.5,30586.0
Goya7.jpg_persistence.pkl,29239.0,15045.5,22022.5,18907.0,30783.5,21626.5,24696.0,21330.5,31442.5,19526.0,20965.0,8286.0,26496.5,20686.5,20687.0,20097.0,12149.5,24196.5,16119.0,7102.0,12070.5,7850.5,12288.0,20416.5,28127.5,11028.0,16305.5,0.0,21880.5,20161.0,23993.0,31261.0,27070.0,25048.5,28832.0,10111.0,28999.0,32516.0,13387.0,11070.5,28740.0,38064.5,26281.5,34594.0,40968.5,28500.5,28071.0,28881.5,23702.5,30441.5,26856.5,11776.5,30356.0,34943.5,29038.0,19424.0,11652.5,17159.0,13571.0,18892.0,24968.5,22252.0,36237.0,30202.5,23528.0,28886.0,22026.5,24280.5,40836.0,21874.0,29150.0,25509.5,29867.0,29568.5,26732.5,24854.0,9901.0,23451.0,20802.0,17365.0,26053.5,16745.0,25196.5,32810.0,25072.5,22815.5,33668.5,23908.0,29402.0,17383.0,29835.0,26358.5,30065.5,35615.0,23147.0,20014.0,28152.5,32127.5,31496.5,33515.5
Goya8.jpg_persistence.pkl,31330.0,8722.0,25533.0,6693.0,28595.0,17538.5,12569.0,31870.0,15150.5,19928.0,12176.0,19204.0,22132.0,3288.5,6868.5,7888.5,15024.0,3825.0,7668.5,16848.0,11361.0,17585.5,20350.0,6075.0,11444.5,16137.5,6410.5,21880.5,0.0,3299.0,17159.0,43367.0,44914.5,29732.0,39971.5,26470.0,30124.0,33826.0,22040.0,19127.0,38181.5,40161.0,46455.5,36935.5,39536.5,40702.5,39748.0,29061.5,37321.0,43610.5,22734.5,30508.0,20432.0,31525.0,24077.0,3827.0,17374.0,6297.0,9201.5,6472.5,28150.0,34008.5,37185.0,28681.5,23550.0,22956.5,24340.0,20368.0,37668.0,2454.0,24152.0,7186.0,23982.0,20497.0,17500.0,6740.5,13187.0,5740.5,17429.0,35594.0,25671.5,23676.5,31819.5,29878.0,22896.0,34116.0,37000.0,27354.0,33513.0,8713.5,39824.0,32725.5,34893.5,38385.0,21788.5,21612.0,21428.0,30822.5,27941.5,30787.0
Goya9.jpg_persistence.pkl,28949.5,6145.0,22766.5,4463.5,26808.5,15920.0,11651.0,29110.5,15114.5,17475.0,12231.0,16370.0,20775.5,2032.5,5049.0,5547.5,14119.5,5795.5,6272.5,14803.0,10178.0,14835.5,19222.5,4561.5,11467.5,15084.0,5264.5,20161.0,3299.0,0.0,16531.0,42134.0,42714.0,27208.5,39659.5,24383.0,29789.5,31860.5,20962.5,18051.0,36253.0,38256.0,43935.0,34825.0,37995.5,39373.5,38357.5,26889.5,34511.0,42829.0,21376.0,28686.0,19694.5,30168.0,22750.0,3748.0,16540.5,5232.5,7568.0,6541.0,27883.5,32551.5,35182.5,27214.5,23199.5,22429.0,23928.0,20503.5,36341.5,4201.5,22829.5,7751.0,22769.0,19637.0,16510.5,7119.0,12236.5,6243.0,17437.5,33047.5,23953.0,22185.0,30814.5,28682.0,21308.5,33490.5,34663.5,24736.0,31164.0,7155.5,38933.5,31615.0,33027.5,36107.0,20772.0,19924.0,20231.0,29391.5,26454.5,29486.5
Klimt1.jpg_persistence.pkl,17635.5,17799.5,13784.5,17799.5,18579.5,15789.5,21242.5,20682.0,28679.0,11193.0,21884.0,21823.0,16504.5,16602.5,19337.0,18356.0,16361.0,19506.0,12963.0,23463.0,17384.5,20781.0,17738.5,19113.5,25099.5,16481.0,16913.5,23993.0,17159.0,16531.0,0.0,30099.5,31716.0,14977.0,33469.0,20179.0,25087.5,20575.0,15633.0,19432.5,24130.5,25503.5,32788.0,21931.0,26239.5,29521.5,27088.5,16314.0,25337.5,34288.0,15281.0,24950.5,22885.0,21721.0,17958.5,16002.5,16240.5,18326.0,17667.0,18509.5,17135.0,21732.5,23300.0,12568.5,11253.5,9419.5,18333.0,7536.0,23734.0,18041.5,17995.5,21267.0,19321.0,22338.0,20769.0,20841.0,22189.0,20612.0,26472.0,24686.0,15775.5,12916.5,18632.5,14408.5,7937.5,25998.5,21264.0,13856.0,18138.5,13692.5,26569.0,20002.5,19903.5,22703.5,8861.5,8328.5,7122.0,14299.5,14019.0,15668.0
Klimt10.jpeg_persistence.pkl,27903.5,38013.5,28026.5,41934.0,37257.5,39109.0,48101.5,25440.5,55684.0,31479.0,37432.5,33248.5,40650.0,42769.5,44408.0,43341.0,29403.5,46652.0,36733.0,34400.5,32765.5,32655.0,23823.5,43575.5,52058.5,28251.0,37912.0,31261.0,43367.0,42134.0,30099.5,0.0,20877.5,21718.0,19319.5,23437.5,34477.5,30978.0,22973.0,26134.0,11170.0,31660.0,18150.5,28749.0,39609.0,8259.0,6918.0,30387.0,24459.0,15066.0,38182.5,23487.5,47461.0,40759.0,40759.5,40786.5,27261.5,38950.0,35613.5,39316.5,21961.0,11472.5,32485.0,24410.0,23582.5,30182.0,26091.5,26341.0,41432.0,42884.0,40798.5,48831.0,42267.0,46647.5,46630.5,48198.0,34833.0,46395.5,35110.0,19375.0,32646.0,21857.5,14028.0,31409.0,27333.5,14245.5,26402.5,25486.5,22847.5,39406.0,7971.0,13091.0,19040.5,26910.0,25130.5,23783.5,32588.0,28812.0,32596.5,33164.5
Klimt2.jpg_persistence.pkl,23642.0,37210.0,25252.5,41116.5,31507.5,37133.0,46053.0,16785.0,53521.5,29649.5,43283.0,28722.5,37368.5,43246.5,42972.5,41684.5,33356.5,47813.5,38337.0,30302.5,34917.0,29183.5,29190.0,42791.0,50001.5,31165.0,39338.5,27070.0,44914.5,42714.0,31716.0,20877.5,0.0,21940.0,30842.5,20440.5,26865.0,25245.0,25364.5,30243.5,21082.5,26849.0,13003.0,23446.0,31052.5,24064.5,21674.5,25547.5,11708.5,27764.5,34742.5,20995.0,44517.5,33897.0,37635.0,41991.5,30777.0,40304.0,36537.5,42182.0,34110.5,20203.0,25883.0,27675.0,29760.0,29495.5,36714.0,30934.0,36789.5,45248.0,37750.0,48607.5,38836.0,42538.5,44218.5,47933.0,34157.0,46765.0,41858.5,12883.0,30057.0,24235.0,23668.5,29905.5,29389.5,25343.5,22452.0,23611.5,20035.5,38955.0,23309.0,24509.0,20864.5,23288.5,32075.5,27605.0,32527.5,29090.0,28890.0,29822.0
Klimt3.jpg_persistence.pkl,9427.0,24062.0,9429.0,26137.0,18078.5,20359.0,29222.0,13232.5,36788.5,12920.5,30157.0,21497.0,21165.0,27762.0,27366.0,25852.5,21827.5,32153.5,23388.0,25639.0,23808.5,21915.5,21625.5,27421.5,33576.0,21391.5,25626.0,25048.5,29732.0,27208.5,14977.0,21718.0,21940.0,0.0,33929.5,19386.5,26055.5,12860.0,16690.5,24359.0,15951.5,17141.5,23527.5,11858.5,20863.5,24971.0,21372.5,11199.0,16967.5,32321.0,19139.5,23312.0,28960.5,21666.5,21444.5,27445.0,20901.0,26967.0,24476.5,28845.5,20967.0,15973.0,15161.5,12710.5,16194.5,15131.5,24031.5,15009.0,22331.0,30163.0,21596.5,32625.0,23465.5,28140.0,27629.0,32054.0,28429.0,30993.0,32844.5,18359.5,13743.0,12616.5,14685.0,14654.5,11788.0,25029.0,10120.0,6512.5,6756.5,22517.5,20990.0,15254.5,9210.0,12392.5,15507.5,12673.0,15905.5,13258.0,13920.5,15005.0
Klimt4.jpg_persistence.pkl,41129.0,36738.0,36398.0,40713.5,48078.0,40958.5,47089.5,34249.0,54614.5,36642.0,30068.0,32066.5,45636.0,40408.5,43135.0,42214.5,26995.0,43233.0,34716.5,31809.0,31050.5,31429.0,22015.0,42139.5,50919.0,26316.0,35803.0,28832.0,39971.5,39659.5,33469.0,19319.5,30842.5,33929.5,0.0,23486.5,38171.0,44359.5,23189.5,22807.5,23823.0,47297.5,25815.5,43803.5,54135.0,13719.0,16273.0,42492.5,34117.5,9513.0,45421.5,21417.5,50692.0,52019.0,48217.5,37383.0,25418.0,36716.5,34041.5,34715.5,19513.0,18942.5,47113.5,33882.5,24707.5,36498.0,18883.0,27330.5,53170.0,38679.5,48170.5,46732.5,49486.5,50028.5,47462.0,46174.0,31634.5,44618.5,26039.5,24167.5,41139.0,24852.5,20786.0,42242.5,33731.0,10648.0,42096.0,35976.5,37692.5,37991.5,17024.5,20314.5,33916.5,43231.0,26679.5,27342.0,38634.5,40326.5,42818.0,43802.5
Klimt5.jpg_persistence.pkl,24591.0,19439.5,18014.5,23422.0,28652.5,22630.5,29407.5,16251.5,36941.5,17046.5,24296.0,12204.0,26287.0,24995.5,25621.0,24752.0,14269.5,29268.5,20052.5,12669.5,16072.0,11846.0,11203.0,25430.5,33249.5,12312.0,20685.0,10111.0,26470.0,24383.0,20179.0,23437.5,20440.5,19386.5,23486.5,0.0,25090.0,28079.0,8746.0,11653.5,21556.0,33542.5,20665.5,29156.0,37273.5,21266.0,20508.5,24752.5,17668.0,24335.5,25632.0,6677.0,30894.0,32626.0,28507.0,23607.5,11930.5,21673.0,17824.0,23066.0,20242.0,14523.0,31690.5,24494.0,18534.0,24741.5,19981.0,19200.5,38006.0,26473.5,28574.5,30379.0,29701.5,30106.0,28123.5,29695.5,14870.0,28413.5,23668.0,10551.0,23077.5,10816.0,17659.5,28227.0,20396.0,16491.5,28189.5,19052.0,23449.0,21026.5,22314.0,18755.0,22832.0,30064.0,18409.5,15041.0,24611.0,27059.5,27333.0,29376.5
Klimt6.jpg_persistence.pkl,25808.0,28600.0,24535.5,30911.5,27169.5,31834.0,35569.5,22454.0,41064.0,26679.0,31739.5,28211.0,30004.0,30436.0,32463.0,32024.0,29261.0,32562.5,28358.5,28853.5,28163.0,26641.5,29461.5,32563.5,38410.0,28062.5,28743.5,28999.0,30124.0,29789.5,25087.5,34477.5,26865.0,26055.5,38171.0,25090.0,0.0,27275.5,26840.0,29326.0,29598.5,30561.5,30646.0,28504.5,32059.0,34360.5,32198.0,25534.5,23158.0,37977.5,28525.5,27786.5,35944.0,28699.5,30602.5,27775.0,27933.5,29115.5,28398.5,28036.0,29632.5,27815.0,29387.0,24257.5,24381.0,21802.5,30433.0,24805.0,31667.5,29675.5,30755.5,35151.0,31152.5,35122.5,34804.5,34925.0,28131.0,34759.0,34603.5,25197.0,26813.5,26388.5,26948.0,26208.0,24645.5,31995.5,29065.5,24941.0,26951.5,30131.5,32577.0,29115.5,28855.0,28833.0,25988.5,24112.5,26412.5,26412.0,25347.0,26079.5
Klimt7.jpg_persistence.pkl,5915.0,29811.0,11752.0,30049.0,10780.0,18760.5,27789.0,14765.0,34711.0,15504.0,37929.5,27058.0,18223.0,31857.0,30207.5,28686.0,30528.5,34695.5,29093.0,32886.0,31628.5,28859.0,30984.5,30524.5,32988.5,29992.0,32160.0,32516.0,33826.0,31860.5,20575.0,30978.0,25245.0,12860.0,44359.5,28079.0,27275.5,0.0,25752.5,33251.5,25902.0,13964.0,30890.0,7615.5,10623.0,35596.0,32071.0,6641.5,16731.5,42865.5,15660.0,32057.0,25595.5,12607.5,17813.5,32905.5,29648.5,32902.0,31322.0,35271.5,31770.5,26623.5,8057.5,18632.0,26032.0,18298.0,34094.0,23306.5,16536.0,34949.5,18042.5,33618.0,19206.0,24129.0,25218.5,33115.5,36133.0,33037.5,42062.0,25290.0,12003.0,22289.5,25119.5,14335.0,18326.0,35318.0,8641.5,10659.0,10925.5,26352.5,31183.0,26035.0,14805.0,9674.0,24525.5,22044.0,17960.5,14307.5,12462.5,13942.5
Klimt8.jpg_persistence.pkl,22112.5,16274.0,15696.5,20073.0,26621.5,19029.0,26284.5,15805.5,33843.5,14752.0,18854.0,13402.0,23752.5,21287.5,22564.5,21505.0,9046.0,25049.5,15494.5,15097.0,11925.5,12923.5,6515.0,21774.5,30142.5,7703.0,16510.5,13387.0,22040.0,20962.5,15633.0,22973.0,25364.5,16690.5,23189.5,8746.0,26840.0,25752.5,0.0,8850.5,18762.0,30658.0,25790.5,26668.5,34836.5,20825.5,19247.5,22341.5,20219.0,24384.0,23370.5,12919.0,29073.5,30509.5,26227.5,19882.0,7010.0,17115.0,14343.5,18941.0,14439.0,13030.5,29129.5,20288.0,13509.5,20550.0,14008.0,14083.5,34609.5,21777.5,26204.0,26993.5,27415.0,28386.5,25895.0,26279.0,15234.5,24424.5,18533.0,15661.0,20319.5,6056.0,13773.0,24814.5,16376.5,15118.0,25763.0,16416.0,20922.0,17637.5,20270.5,14517.0,20104.5,27587.0,13598.0,9957.0,20458.5,23518.5,24006.5,26029.0
Klimt9.jpg_persistence.pkl,29678.0,14931.0,22747.0,18645.5,32538.5,22774.5,25091.0,22260.5,32392.0,20294.0,13901.5,12265.0,28061.0,18768.5,21198.5,20115.5,6237.0,22100.5,13176.5,12198.5,9579.0,11009.0,5174.5,20270.0,28739.5,5993.0,14209.0,11070.5,19127.0,18051.0,19432.5,26134.0,30243.5,24359.0,22807.5,11653.5,29326.0,33251.5,8850.5,0.0,24029.0,37800.5,29838.0,34403.0,42029.0,23439.5,22831.5,29472.0,25455.0,26019.0,28280.0,14102.0,31439.5,36471.5,30641.5,16618.0,6228.0,15149.0,12311.5,15045.0,17506.5,17428.5,36577.0,25113.0,15920.0,24671.0,13919.0,17839.0,41344.0,18319.5,30703.0,24981.5,31641.0,30841.5,27973.0,24278.0,11141.0,22728.0,13280.5,19777.5,26962.0,12762.0,16977.0,31628.5,21838.0,16601.5,33465.0,23963.5,28712.5,16257.0,23239.5,19201.5,27676.5,35250.0,16926.5,14698.5,25034.5,30149.0,30954.5,32804.5
Mithila1.jpg_persistence.pkl,22981.5,32306.0,22920.5,35666.5,32239.0,32746.5,41091.5,21139.0,48605.5,25909.5,34533.0,28799.0,34200.0,36664.5,38014.5,36722.0,25537.0,41125.0,31417.5,30686.0,28567.5,28432.5,21350.5,37376.5,45135.5,24297.0,32867.0,28740.0,38181.5,36253.0,24130.5,11170.0,21082.5,15951.5,23823.0,21556.0,29598.5,25902.0,18762.0,24029.0,0.0,24817.0,18633.0,23679.0,34402.5,13680.5,10404.5,25356.5,21037.0,20656.0,32871.0,22931.5,41810.5,35781.5,35479.0,35573.5,23854.0,33938.5,30413.0,35193.5,19525.0,10643.5,26827.5,18671.5,18961.5,23499.5,23489.0,21600.5,33708.0,38239.0,35373.0,42519.0,37132.5,41004.0,40352.5,41893.0,31376.5,40462.5,32979.0,18777.0,26804.5,16343.0,11238.5,23632.5,20439.0,17660.5,21477.5,20180.5,17742.5,32671.0,8869.0,9786.5,14194.5,22128.5,20343.0,19236.0,25339.0,21520.0,24867.5,25141.0
Mithila10.jpg_persistence.pkl,14288.0,35679.5,19276.0,36691.0,20986.0,26759.0,35345.0,21900.0,42379.5,22362.5,42810.5,32845.0,26507.0,38476.5,37216.0,35656.5,35437.0,41305.5,34853.5,38229.5,36549.5,34380.5,35947.5,37451.5,40225.0,34941.5,37677.0,38064.5,40161.0,38256.0,25503.5,31660.0,26849.0,17141.5,47297.5,33542.5,30561.5,13964.0,30658.0,37800.5,24817.0,0.0,33751.0,10088.5,14043.0,36776.5,33064.5,15181.0,22755.5,44185.0,24538.0,37456.5,34117.0,21817.0,26674.0,38832.0,34590.0,38712.0,36689.5,40653.5,35541.5,30035.0,8421.0,21196.5,29006.0,22951.5,38488.5,27794.0,18072.0,41046.5,26847.5,40562.5,28027.5,33037.0,33434.0,40166.5,41097.0,40127.0,46687.0,31382.0,19146.0,26677.0,28560.0,18052.0,22135.0,39390.0,11527.0,16693.0,14579.5,32785.5,31451.5,29042.0,16359.0,9807.0,28541.0,26211.5,22899.5,16858.0,16718.0,16981.5
Mithila2.jpg_persistence.pkl,28555.0,38528.5,27590.0,42608.5,37122.0,38335.0,47294.5,20536.0,54867.5,30751.5,42652.5,29853.0,39598.0,44660.0,43955.5,42927.0,33325.0,49332.5,39795.5,30671.5,35940.5,29990.5,28130.0,44294.0,51429.0,31373.5,40729.0,26281.5,46455.5,43935.0,32788.0,18150.5,13003.0,23527.5,25815.5,20665.5,30646.0,30890.0,25790.5,29838.0,18633.0,33751.0,0.0,29874.0,39513.5,19507.5,17863.0,30970.0,18511.0,19945.5,37495.0,18007.5,46088.5,40624.0,40501.5,43300.0,30723.5,41881.5,37790.5,42759.5,30970.5,16932.5,33271.0,30643.5,28300.5,33198.0,33686.0,30372.0,42494.0,46654.0,40616.0,50114.5,41915.0,44141.5,45512.5,49580.5,34755.0,48375.5,40629.0,12772.0,32845.5,24239.5,20972.5,34139.0,30388.0,21831.0,27607.0,26405.5,24417.5,39827.5,20087.0,21337.0,23225.5,29109.0,29860.5,27161.5,34839.5,32799.0,33552.0,34447.0
