,Dey1.jpg_persistence.pkl,Dey10.jpeg_persistence.pkl,Dey2.jpg_persistence.pkl,Dey3.jpeg_persistence.pkl,Dey4.jpg_persistence.pkl,Dey5.jpg_persistence.pkl,Dey6.jpg_persistence.pkl,Dey7.jpeg_persistence.pkl,Dey8.jpg_persistence.pkl,Dey9.jpg_persistence.pkl,Gen1.jpg_persistence.pkl,Gen10.jpg_persistence.pkl,Gen2.jpg_persistence.pkl,Gen3.jpg_persistence.pkl,Gen4.png_persistence.pkl,Gen5.jpeg_persistence.pkl,Gen6.jpg_persistence.pkl,Gen7.jpg_persistence.pkl,Gen8.jpg_persistence.pkl,Gen9.jpg_persistence.pkl,Goya1.jpg_persistence.pkl,Goya10.jpg_persistence.pkl,Goya2.jpg_persistence.pkl,Goya3.jpg_persistence.pkl,Goya4.jpg_persistence.pkl,Goya5.jpg_persistence.pkl,Goya6.jpg_persistence.pkl,Goya7.jpg_persistence.pkl,Goya8.jpg_persistence.pkl,Goya9.jpg_persistence.pkl,Klimt1.jpg_persistence.pkl,Klimt10.jpeg_persistence.pkl,Klimt2.jpg_persistence.pkl,Klimt3.jpg_persistence.pkl,Klimt4.jpg_persistence.pkl,Klimt5.jpg_persistence.pkl,Klimt6.jpg_persistence.pkl,Klimt7.jpg_persistence.pkl,Klimt8.jpg_persistence.pkl,Klimt9.jpg_persistence.pkl,Mithila1.jpg_persistence.pkl,Mithila10.jpg_persistence.pkl,Mithila2.jpg_persistence.pkl,Mithila3.jpg_persistence.pkl,Mithila4.jpeg_persistence.pkl,Mithila5.jpg_persistence.pkl,Mithila6.jpg_persistence.pkl,Mithila7.jpeg_persistence.pkl,Mithila8.jpeg_persistence.pkl,Mithila9.jpg_persistence.pkl,Raja1.jpg_persistence.pkl,Raja10.jpg_persistence.pkl,Raja2.jpg_persistence.pkl,Raja3.jpg_persistence.pkl,Raja4.jpg_persistence.pkl,Raja5.jpeg_persistence.pkl,Raja6.jpg_persistence.pkl,Raja7.jpg_persistence.pkl,Raja8.jpg_persistence.pkl,Raja9.jpg_persistence.pkl,Ren1.jpg_persistence.pkl,Ren10.jpg_persistence.pkl,Ren2.jpg_persistence.pkl,Ren3.jpg_persistence.pkl,Ren4.jpg_persistence.pkl,Ren5.jpg_persistence.pkl,Ren6.jpg_persistence.pkl,Ren7.jpg_persistence.pkl,Ren8.jpg_persistence.pkl,Ren9.jpeg_persistence.pkl,Robert1.jpg_persistence.pkl,Robert10.jpg_persistence.pkl,Robert2.jpg_persistence.pkl,Robert3.jpg_persistence.pkl,Robert4.jpg_persistence.pkl,Robert5.jpg_persistence.pkl,Robert6.jpg_persistence.pkl,Robert7.jpg_persistence.pkl,Robert8.jpg_persistence.pkl,Robert9.jpg_persistence.pkl,Sid1.jpeg_persistence.pkl,Sid10.jpg_persistence.pkl,Sid2.jpeg_persistence.pkl,Sid3.jpg_persistence.pkl,Sid4.jpg_persistence.pkl,Sid5.jpeg_persistence.pkl,Sid6.jpeg_persistence.pkl,Sid7.jpg_persistence.pkl,Sid8.jpg_persistence.pkl,Sid9.jpg_persistence.pkl,Vin1.jpg_persistence.pkl,Vin10.jpg_persistence.pkl,Vin2.jpg_persistence.pkl,Vin3.jpg_persistence.pkl,Vin4.jpg_persistence.pkl,Vin5.jpg_persistence.pkl,Vin6.jpg_persistence.pkl,Vin7.jpg_persistence.pkl,Vin8.jpeg_persistence.pkl,Vin9.jpg_persistence.pkl
Gen1.jpg_persistence.pkl,8762.0,8936.5,12613.5,8187.5,16303.5,8513.5,4858.5,13709.0,4882.0,11455.5,0.0,4786.5,5619.0,5111.0,7943.0,5602.0,4778.0,4393.5,4050.5,5713.5,6962.5,7984.5,5952.0,5803.5,4886.0,4863.5,5119.5,4349.0,4381.0,4918.0,16569.0,17033.5,21763.5,18791.0,35232.0,13501.0,23157.5,24983.0,13995.0,16692.5,35933.5,49463.0,23244.5,25474.0,27873.5,12204.0,16712.0,26800.5,24427.5,26636.5,6325.5,8095.0,5184.0,8767.5,6206.0,6949.5,7934.0,8898.0,8616.5,8466.0,10355.0,13778.5,24806.0,15233.5,8495.0,16151.0,15667.5,15596.0,24243.0,9315.0,9867.5,7286.5,8819.5,8116.0,7140.5,7440.5,10165.0,9090.0,7171.0,11879.5,9484.0,13036.0,17620.0,18673.0,15717.0,15356.5,23311.0,12485.5,21044.5,11893.0,14299.0,19651.0,16043.5,16319.5,9315.5,17944.5,22440.0,27277.0,20533.5,21130.5
Gen10.jpg_persistence.pkl,7946.5,5559.0,8907.0,5301.0,12845.5,6563.0,2438.5,13562.0,2270.0,8329.0,4786.5,0.0,2727.5,2895.0,4464.0,1884.0,4353.0,2106.0,3469.5,3874.5,3863.5,5042.0,5564.0,2912.5,1856.0,5007.5,2584.0,4123.0,2066.0,2322.5,12731.5,17681.0,18732.5,17830.0,31780.0,12252.5,21123.0,21276.5,10981.0,13657.0,33673.0,46998.5,21798.0,22883.0,24454.5,13336.5,14308.0,27238.5,20917.0,23596.5,4491.5,6701.0,2772.0,7996.5,3777.0,4632.0,5433.5,6363.0,5542.5,6203.0,11262.5,12510.0,21134.5,15810.5,8767.5,13005.5,14785.0,12533.0,22197.0,6137.0,6139.0,3839.0,4899.0,4687.5,3958.0,3951.5,6759.5,5863.0,5724.5,10495.5,7649.0,11055.5,15987.5,15832.0,13380.0,16496.5,22741.5,12204.5,20116.5,8525.5,14064.0,19934.5,15745.0,14833.5,8555.0,14616.5,18715.0,24684.5,16741.0,17654.0
Gen2.jpg_persistence.pkl,7916.0,5646.5,8562.5,5155.0,12657.5,7250.0,3847.0,12129.5,3670.0,8186.5,5619.0,2727.5,0.0,3436.5,4798.5,3753.5,4089.5,3429.5,4159.5,3272.0,4073.0,4661.5,5934.5,3047.5,3362.5,5523.5,2832.0,5158.5,4051.5,3393.0,12133.5,17311.0,18121.5,16815.0,30980.5,11794.0,20145.5,20586.0,10776.0,12964.0,33461.0,46552.5,21457.0,22385.5,23820.5,13294.0,13861.0,26917.5,20335.5,23200.0,4141.5,5819.5,3384.0,7721.0,4161.0,4771.5,5473.0,6431.5,5304.5,6128.5,11345.5,12203.5,20466.0,14922.5,8255.0,12534.5,14567.5,12066.0,21904.0,5876.0,5924.0,4899.5,4667.0,4666.0,4855.0,4439.5,6897.5,5596.0,5507.0,10012.5,7336.0,10918.0,15677.5,15324.0,12956.0,16345.0,22365.0,11910.5,19787.0,8361.5,13860.5,19794.5,15565.0,14413.5,7738.5,13977.5,18041.0,24313.0,16137.5,17093.5
Gen3.jpg_persistence.pkl,6554.5,4892.0,8199.0,4461.5,12370.5,6105.0,2602.5,13859.0,2866.5,7408.0,5111.0,2895.0,3436.5,0.0,4104.5,3414.5,5632.0,3933.5,3659.0,3956.5,3604.5,4738.5,5005.0,3548.5,2695.0,5361.0,3048.0,5235.0,3384.0,1908.5,12049.5,16843.0,17268.5,16881.5,30994.0,11136.0,20726.0,20610.0,10171.0,12531.0,32335.0,45590.5,20384.5,21208.5,23318.5,11724.5,12810.5,25781.5,19702.0,22301.0,3362.0,6337.0,2211.0,7044.5,3397.5,3954.0,4366.0,5107.5,4701.5,4565.0,9713.0,11477.0,20128.0,14773.0,8038.5,11741.5,13333.5,11084.0,20846.0,5326.0,5782.5,4460.0,4819.5,4372.0,4756.5,3874.0,6278.0,4924.0,5274.0,9504.5,6089.0,10117.5,14459.5,14381.0,11933.5,15164.0,21617.0,10661.0,18496.5,7716.5,12214.5,18500.5,14417.5,13794.5,8481.0,13408.5,17885.0,23474.0,16025.5,16580.5
Gen4.png_persistence.pkl,9004.5,4255.0,7179.5,5971.5,10592.5,8399.5,4103.5,14835.5,4790.0,7970.0,7943.0,4464.0,4798.5,4104.5,0.0,4154.0,7333.5,6024.5,6700.0,5613.5,4751.5,5096.5,8137.0,4159.5,4588.0,8659.5,5564.5,7828.0,5624.5,4293.0,11778.5,19206.0,17226.0,18465.0,30433.0,12923.5,20449.5,18775.0,9815.0,13074.0,33710.0,45920.5,21979.0,22305.0,23675.5,13895.5,12348.0,27864.5,18992.5,23453.0,5307.0,7263.0,4389.5,8843.5,5857.0,6091.0,6145.5,7199.5,6161.5,5383.0,12702.0,12329.5,19155.5,16765.5,10487.5,12683.0,15615.0,11746.5,22735.0,6837.0,5072.5,3218.0,4328.5,3481.5,4149.0,3319.0,4667.5,5127.5,7316.0,10320.0,7674.0,11944.5,15802.5,15264.5,12874.0,17549.5,22998.0,12433.0,20205.5,6889.0,14660.5,20491.0,16927.0,15741.5,10479.0,12687.5,17276.0,24834.5,14827.5,17327.5
Gen5.jpeg_persistence.pkl,8733.0,5364.0,8791.5,5755.5,12486.5,7234.0,2139.5,15034.0,1734.5,8424.5,5602.0,1884.0,3753.5,3414.5,4154.0,0.0,5499.0,2845.5,4705.5,5174.0,4527.5,6190.0,6756.5,3801.5,2403.0,5878.5,3737.5,5072.0,2172.0,2600.5,12982.5,19097.5,19392.0,19314.0,32312.0,13644.5,22411.0,21602.0,12023.0,14444.5,34781.0,48112.0,23059.0,23722.0,25158.0,14589.0,14669.5,28605.5,21158.5,24419.5,5689.5,8142.0,3588.0,9338.5,4767.5,5585.0,6496.0,7179.0,6374.0,6983.0,12408.5,13887.5,21375.0,17297.0,10156.0,13921.5,16057.0,13224.5,23387.0,6945.5,6073.5,3041.0,4796.5,4711.0,4247.0,3648.0,6503.5,6036.0,6884.5,11868.0,8764.5,12383.5,17227.5,16672.5,14354.5,17777.5,24141.5,13542.0,21333.0,9012.0,15133.0,21235.0,17066.5,16187.5,10032.0,14882.5,19046.0,25641.0,16917.0,18214.0
Gen6.jpg_persistence.pkl,10780.5,8745.0,11791.0,8458.0,15564.0,9697.0,5624.5,11125.0,5374.0,11644.0,4778.0,4353.0,4089.5,5632.0,7333.5,5499.0,0.0,3861.5,5149.0,4732.5,6593.0,7271.0,7548.0,5072.0,5231.0,5586.5,4745.5,4303.5,4686.5,5387.5,15293.0,17635.5,21096.5,18878.5,33899.0,13624.0,22086.5,23599.0,13052.0,15803.0,35696.5,49216.0,23813.5,25096.5,26804.0,14448.0,16862.0,28716.5,23443.5,26164.5,6682.5,7519.5,5732.0,9082.0,6271.0,7487.0,7626.0,9396.0,8422.0,8778.0,12652.0,13933.0,23574.5,15650.0,8855.0,15475.0,16460.5,15062.0,24416.5,9023.5,9080.0,7223.0,7984.0,7429.5,6781.5,7325.5,9442.5,8720.5,6761.5,11727.0,9713.0,12790.5,17883.5,18249.0,15751.5,17003.0,23768.0,13503.0,22081.0,11138.5,16138.0,20912.0,17299.5,16316.5,8773.5,17100.5,21102.5,27250.0,19248.5,20270.0
Gen7.jpg_persistence.pkl,8635.5,7039.0,10393.5,6573.0,14458.0,7101.0,3513.0,13333.0,2979.5,9673.0,4393.5,2106.0,3429.5,3933.5,6024.5,2845.5,3861.5,0.0,3281.5,4174.5,5062.5,5913.0,5511.5,3643.5,2781.0,3894.5,2800.0,3247.0,2003.5,3338.0,14011.0,17036.0,19801.5,17953.5,32855.0,12440.0,21550.0,22616.5,11784.5,14526.5,34335.5,47899.5,22378.5,23687.5,25506.0,13317.5,15653.5,27382.0,22183.0,24590.0,5065.0,6678.0,3592.5,7929.5,4252.5,5309.0,6023.5,7543.5,6590.0,7215.5,11248.5,12723.5,22372.0,15450.0,8081.5,14046.5,14968.0,13631.0,22860.5,7073.0,7598.0,5296.0,6250.0,6020.5,5078.5,5382.0,8263.5,7153.0,5349.5,10704.0,8174.0,11415.0,16413.5,16830.0,14298.0,16221.0,22679.0,12198.0,20611.5,9760.5,14426.5,19879.5,15882.5,15113.0,8257.0,15896.5,20000.0,25564.0,18091.5,18753.0
Gen8.jpg_persistence.pkl,7140.5,7040.5,10652.5,5774.5,15127.0,5335.5,4118.5,12861.0,4015.5,8829.0,4050.5,3469.5,4159.5,3659.0,6700.0,4705.5,5149.0,3281.5,0.0,4541.5,5668.5,5924.0,3824.0,4067.5,3285.5,3653.0,3154.0,4151.5,4055.0,3424.0,13975.5,15792.5,18606.5,16277.5,32645.5,10495.0,20558.5,22706.5,11510.5,13672.0,32899.5,46265.5,20194.0,22315.5,24773.5,11372.0,14882.5,25011.0,21496.0,23358.5,3879.5,5526.5,3375.5,6316.0,4237.0,3931.5,5402.5,6510.5,5434.0,6312.0,9600.0,10929.0,22057.0,13324.5,6959.5,13136.5,13122.5,12681.5,21061.5,6094.5,8135.0,6318.0,6714.0,6503.0,5749.5,5780.0,8968.5,6713.5,5096.0,8865.0,6524.5,10183.5,14628.5,15443.0,12564.5,14258.0,20700.0,10449.0,18355.0,9457.5,12444.5,18086.0,13671.0,13216.5,7172.5,15226.5,19842.0,23982.0,18205.5,18020.5
Gen9.jpg_persistence.pkl,8186.0,6484.5,8670.5,5638.5,12587.0,8206.0,4668.5,11461.0,4827.5,8734.5,5713.5,3874.5,3272.0,3956.5,5613.5,5174.0,4732.5,4174.5,4541.5,0.0,3949.5,4614.0,6184.0,3925.0,4314.5,5725.0,4005.0,5811.0,4825.0,4269.5,11983.0,15754.0,17481.0,16019.5,30524.5,10416.0,19324.5,20308.5,9660.5,12309.5,32331.0,45649.0,20458.0,21868.5,23540.0,11923.5,13367.5,25839.5,20066.5,22657.0,4130.0,4972.0,4166.0,6670.0,4256.5,5388.5,4406.0,6261.5,5704.5,5769.5,10484.0,10829.0,20062.0,13533.5,6928.5,11889.5,13247.5,11500.0,21105.0,6194.0,6133.5,6231.0,5673.0,5049.0,5683.5,5426.5,6812.0,5526.0,4438.5,8665.0,6747.5,9461.5,14376.5,14740.5,12270.5,14987.0,20813.5,10494.5,18682.0,8703.0,13097.0,18126.5,14470.5,13268.5,7036.0,13507.5,17737.5,24055.5,15981.0,16911.0
Goya1.jpg_persistence.pkl,7362.5,4943.0,6203.0,4538.0,10077.5,8115.0,3793.5,13348.5,4704.0,7539.0,6962.5,3863.5,4073.0,3604.5,4751.5,4527.5,6593.0,5062.5,5668.5,3949.5,0.0,3566.0,6433.5,3599.5,3765.0,7309.5,4622.5,6583.0,4771.5,3817.0,10414.5,15637.0,16000.5,16067.5,28947.5,10319.0,18769.0,18469.5,8789.0,11296.0,31495.5,44357.0,19729.0,20973.5,22394.0,12304.0,11724.0,25480.5,18873.0,21615.0,3963.0,6138.5,3722.5,6862.5,3881.0,5092.5,3955.0,5627.0,4750.0,4333.5,10507.0,10322.0,18291.5,13767.0,7373.0,10373.0,12313.0,9877.0,20117.5,5162.5,4033.5,4698.5,4171.0,3849.0,5027.5,3952.0,5094.0,4390.0,5283.0,8381.0,5974.5,8781.5,13254.0,13175.0,11244.5,15082.0,20194.5,10049.0,17686.0,8437.5,12215.0,17393.0,13996.5,12484.5,7966.5,11924.5,15869.0,23087.0,13969.5,15630.0
Goya10.jpg_persistence.pkl,7418.5,5100.5,6937.5,4879.0,10288.5,7980.5,5528.0,13329.0,6233.0,7584.5,7984.5,5042.0,4661.5,4738.5,5096.5,6190.0,7271.0,5913.0,5924.0,4614.0,3566.0,0.0,6525.5,3968.5,5034.0,7622.5,5292.0,7467.0,6365.0,5168.0,10153.5,15744.0,15105.0,15763.5,28217.0,9994.0,17693.0,17668.5,8404.0,10613.0,31115.0,43089.5,18914.0,20553.0,21584.5,12511.0,11575.0,25237.0,18359.0,20946.0,3878.0,5590.0,4349.0,6186.0,4530.5,4775.5,4230.0,6176.0,4538.0,4203.5,10631.0,9359.5,17535.0,13064.5,7535.0,9618.0,12085.5,9204.0,19529.5,4496.5,4651.5,5432.0,4313.0,4589.0,5704.5,4778.0,5700.0,4723.0,5390.5,7564.5,5210.5,8930.5,12630.0,12511.5,10511.5,14919.0,19615.5,10075.0,17119.0,7398.5,12281.0,17355.0,13627.5,12077.0,7248.5,11511.5,15425.0,22194.5,13308.5,15018.5
Goya2.jpg_persistence.pkl,5689.0,7090.5,10698.0,5875.5,15641.0,4937.5,5631.5,13918.0,6178.5,8327.5,5952.0,5564.0,5934.5,5005.0,8137.0,6756.5,7548.0,5511.5,3824.0,6184.0,6433.5,6525.5,0.0,5959.0,4981.5,4672.5,5092.0,5948.0,5858.5,4931.5,13468.5,13798.5,17146.5,15164.0,32210.5,9259.0,20718.5,22639.5,11476.0,12931.0,31073.5,44490.5,18296.5,20721.5,23543.0,9210.5,15165.5,22421.0,20313.0,21887.0,4496.0,6281.5,4322.5,4950.5,3957.5,4085.5,5073.0,6038.0,4989.5,7021.0,6823.5,9441.0,21148.5,12173.0,5711.0,12007.5,10617.0,11692.0,19123.5,5456.5,8675.0,7599.5,7104.0,7241.5,7242.5,6924.5,9750.0,6574.5,5434.5,7956.0,5276.0,9305.5,12782.5,13784.0,11022.0,11812.0,18933.0,8419.5,16017.0,9978.5,9985.5,15575.5,11242.5,11934.5,6683.5,14428.0,19154.5,22209.0,17672.0,16757.0
Goya3.jpg_persistence.pkl,8159.0,5111.5,7982.5,5200.5,11891.0,7002.5,3371.0,13168.0,4002.5,8437.0,5803.5,2912.5,3047.5,3548.5,4159.5,3801.5,5072.0,3643.5,4067.5,3925.0,3599.5,3968.5,5959.0,0.0,2968.0,6136.0,3596.0,5552.0,4159.5,3181.5,11685.0,17277.5,17425.5,17061.5,30176.5,11363.5,19269.5,19646.0,10376.0,12335.5,33106.0,45669.5,20954.5,22225.5,23547.0,13231.5,13272.0,26614.5,20083.0,22772.0,3928.0,5928.0,3169.5,7346.0,4227.0,4464.0,5213.5,6391.5,4963.5,5348.0,11509.5,11528.0,19731.5,14651.5,8540.0,11883.5,14101.5,11457.0,21597.0,5550.0,5398.5,4089.0,4350.0,3912.0,4069.5,3466.0,5987.0,4819.0,5470.0,9158.0,6764.5,10521.5,14743.0,14699.5,12322.5,16211.5,21638.5,11201.5,19119.5,7924.5,13782.0,19150.0,15483.0,13721.0,8269.5,13328.0,17298.5,24131.5,15352.0,16811.5
Goya4.jpg_persistence.pkl,7179.5,5106.0,8843.0,4658.5,12851.5,5840.5,2093.0,14273.0,2339.5,7652.0,4886.0,1856.0,3362.5,2695.0,4588.0,2403.0,5231.0,2781.0,3285.5,4314.5,3765.0,5034.0,4981.5,2968.0,0.0,5280.0,2778.5,4637.0,2632.5,2028.0,12660.0,17596.5,18233.0,17649.0,31719.0,11725.5,21177.0,21298.0,11072.0,13298.0,33073.5,46444.0,21020.5,22186.5,24089.0,12785.5,14128.5,26523.0,20579.0,23009.0,3984.5,6781.5,2267.0,7653.5,3298.0,4023.0,5041.5,5630.5,4978.0,5697.5,10628.5,12155.5,20949.5,15455.5,8757.0,12640.5,14089.0,12145.5,21494.5,5618.0,6076.5,3684.5,4763.0,4573.0,4004.5,3576.5,6611.0,5242.5,5629.5,10046.0,6912.0,10801.5,15311.0,15264.5,12725.5,15914.0,22294.0,11647.5,19283.0,8502.0,13190.0,19429.5,14969.5,14407.5,8615.0,14101.0,18632.0,24045.5,16712.5,17289.5
Goya5.jpg_persistence.pkl,8528.5,9215.5,12505.0,7601.5,16862.0,7040.5,5962.0,13361.5,5289.0,10704.5,4863.5,5007.5,5523.5,5361.0,8659.5,5878.5,5586.5,3894.5,3653.0,5725.0,7309.5,7622.5,4672.5,6136.0,5280.0,0.0,4523.5,4018.5,4370.0,5194.5,15436.5,15141.5,20088.5,17275.5,34156.0,11871.0,22351.0,24173.5,12747.5,15256.5,34098.0,47669.5,21657.0,23710.5,26294.0,11450.5,16630.0,25937.5,23084.5,24792.0,5627.5,7015.5,5266.5,7155.5,5648.5,5324.5,6682.5,8335.5,7060.5,8109.0,8844.5,12078.0,23573.5,14231.5,6605.0,14658.0,13904.5,14234.5,22412.5,7787.5,9947.5,8288.0,8389.5,8474.0,7752.5,7905.0,10831.5,8328.0,5683.5,10406.5,7782.0,11398.5,15845.0,16906.5,13983.0,13693.0,21628.0,11114.5,19632.5,10991.0,13337.0,17993.0,14573.5,14614.0,7823.0,16797.0,21335.0,25371.0,19654.5,19569.5
Goya6.jpg_persistence.pkl,7046.0,6025.0,9589.0,5224.5,13865.0,5870.0,3503.0,13580.0,2970.5,8224.5,5119.5,2584.0,2832.0,3048.0,5564.5,3737.5,4745.5,2800.0,3154.0,4005.0,4622.5,5292.0,5092.0,3596.0,2778.5,4523.5,0.0,4236.5,3318.0,2755.5,13102.0,17026.5,18445.5,16706.0,32067.0,11763.0,21042.5,21837.0,11185.5,13459.0,33379.5,46545.0,21153.0,22264.5,24313.0,12861.5,14459.5,26486.5,20881.5,23206.5,3924.0,6401.5,2620.0,7768.0,4007.0,4010.0,5319.5,6285.5,5270.5,5888.0,10751.5,12219.5,21311.0,15041.0,8052.5,12760.0,14250.0,12233.0,21607.5,5796.0,6920.5,5338.0,5522.5,5491.0,5377.5,4671.0,7779.0,5836.5,5449.5,10076.0,6918.5,10859.0,15353.0,15449.0,12836.5,16021.0,22262.0,11652.5,19280.0,8688.0,13215.0,19553.5,15164.5,14415.0,8024.5,14578.0,19060.0,24152.0,17272.0,17526.5
Goya7.jpg_persistence.pkl,9852.0,8765.5,12252.5,8093.0,16143.5,8546.5,4802.0,12473.5,4761.5,11424.5,4349.0,4123.0,5158.5,5235.0,7828.0,5072.0,4303.5,3247.0,4151.5,5811.0,6583.0,7467.0,5948.0,5552.0,4637.0,4018.5,4236.5,0.0,3431.0,4780.5,15918.0,16119.5,21330.0,18494.5,34672.5,13312.5,22518.0,24461.0,13429.5,16177.0,35558.5,49091.5,23168.0,25121.5,27326.5,13244.0,17176.0,27421.5,23996.5,26112.0,6435.5,7664.0,5078.5,8142.5,5662.0,6731.5,7492.5,9085.0,8168.5,8573.0,11180.5,13209.0,24250.5,14907.5,7982.5,15675.5,15463.0,15239.5,23962.0,8683.0,9406.0,7109.0,8284.5,7861.0,6808.5,7196.0,9996.0,8805.5,6444.0,11447.5,9284.5,12443.5,17284.5,18224.0,15558.0,15316.5,22922.0,12519.5,21219.5,11548.5,15005.5,19519.0,16212.0,15729.0,8365.5,17627.5,21884.0,26928.0,19995.5,20542.0
Goya8.jpg_persistence.pkl,8405.5,6733.0,10205.5,6420.0,13992.5,7488.5,2656.0,14515.0,2490.5,9587.5,4381.0,2066.0,4051.5,3384.0,5624.5,2172.0,4686.5,2003.5,4055.0,4825.0,4771.5,6365.0,5858.5,4159.5,2632.5,4370.0,3318.0,3431.0,0.0,2878.5,14224.5,17749.0,20286.0,19018.0,33269.0,13271.0,22622.5,22735.5,12241.5,15158.5,34893.0,48465.0,22937.0,24112.0,25963.0,13371.0,15618.0,27789.0,22341.0,25040.5,5495.5,7775.5,3521.0,8575.0,4266.0,5736.0,6412.5,7470.0,7043.0,7189.5,11199.5,13385.5,22630.0,16450.5,8984.0,14505.5,15467.0,13990.0,23411.0,7540.0,7378.5,4684.5,6170.5,5834.5,4901.5,5079.5,7864.0,7088.0,5941.5,11581.0,8531.0,12035.0,16930.0,17372.5,14810.5,16498.5,23438.5,12609.5,21042.0,9890.0,14459.0,20194.0,16312.0,15892.5,9430.0,16086.5,20202.5,26117.5,18209.0,19148.5
Goya9.jpg_persistence.pkl,6763.5,4869.5,8428.5,4296.0,12628.5,5759.0,1919.0,14367.5,2133.5,7322.0,4918.0,2322.5,3393.0,1908.5,4293.0,2600.5,5387.5,3338.0,3424.0,4269.5,3817.0,5168.0,4931.5,3181.5,2028.0,5194.5,2755.5,4780.5,2878.5,0.0,12303.5,17476.5,17841.0,17562.0,31503.5,11882.5,21372.0,21003.5,10792.0,13117.5,32987.0,46312.5,21036.0,21817.5,23836.5,12376.5,13382.0,26418.5,20174.0,22826.0,3908.5,6922.0,2127.0,7760.0,3478.5,3908.0,4900.5,5550.0,4932.0,5119.5,10286.0,12256.0,20522.0,15530.5,8588.5,12381.5,14046.0,11669.5,21488.0,5471.0,5805.0,3831.0,4642.0,4493.0,4437.0,3493.0,6479.0,4813.5,5596.0,10280.0,6638.5,10850.0,15231.0,14921.5,12383.5,15774.5,22340.5,11517.5,19073.5,7851.5,12850.0,19246.0,14958.5,14542.5,8856.0,13706.5,18280.5,23877.5,16318.0,16961.0
Klimt1.jpg_persistence.pkl,11237.5,10058.5,7965.0,9318.0,9248.5,14450.0,12844.5,17765.5,13397.5,9584.0,16569.0,12731.5,12133.5,12049.5,11778.5,12982.5,15293.0,14011.0,13975.5,11983.0,10414.5,10153.5,13468.5,11685.0,12660.0,15436.5,13102.0,15918.0,14224.5,12303.5,0.0,15278.5,10409.0,15786.5,21435.5,10742.5,17377.5,15824.0,11013.0,6953.5,28341.5,38513.0,16544.5,18408.0,15712.5,15915.5,12280.5,24821.0,15104.5,18180.5,11516.0,10814.0,12080.5,11503.0,11045.5,11142.5,10090.0,11902.0,9513.5,11471.0,14425.0,10277.5,10844.0,11780.5,12663.0,7920.5,11205.5,5978.0,14629.5,9120.5,8187.5,12151.0,8717.5,10584.5,12934.5,11134.0,11306.0,9162.0,12062.5,10786.0,10572.0,10681.0,10973.0,9420.5,10389.5,17119.5,18042.5,13819.0,15911.0,12645.5,13742.5,16949.5,12658.5,11163.0,10674.5,6882.0,9157.5,18991.5,6317.5,10860.5
Klimt10.jpeg_persistence.pkl,14253.0,18049.5,15749.5,15518.0,18054.5,16878.5,17991.5,14651.0,18511.5,17099.0,17033.5,17681.0,17311.0,16843.0,19206.0,19097.5,17635.5,17036.0,15792.5,15754.0,15637.0,15744.0,13798.5,17277.5,17596.5,15141.5,17026.5,16119.5,17749.0,17476.5,15278.5,0.0,14428.5,7453.0,26722.0,8939.5,14941.0,20239.5,13117.5,10506.0,23208.0,35773.0,11064.0,15484.5,18463.5,11935.0,16109.5,15556.0,18127.5,16828.0,15182.5,13184.0,16891.5,11597.5,15405.5,15765.0,13928.0,16254.0,15245.5,16073.0,12005.0,8974.0,17037.0,8082.0,10084.5,13129.0,7880.0,14248.0,14340.0,14948.0,16739.5,19706.0,17429.0,17260.5,18767.5,18376.0,18112.5,15798.5,13630.0,11039.0,13454.5,10332.5,8958.5,13041.5,10996.5,9224.5,8346.5,11648.5,11754.0,19061.5,12988.0,5923.0,9502.0,10271.5,10710.5,14212.0,16383.0,17826.5,17839.0,16621.5
Klimt2.jpg_persistence.pkl,13813.0,14846.5,12847.5,14691.5,11557.0,16656.5,18691.0,22129.5,19127.5,12753.5,21763.5,18732.5,18121.5,17268.5,17226.0,19392.0,21096.5,19801.5,18606.5,17481.0,16000.5,15105.0,17146.5,17425.5,18233.0,20088.5,18445.5,21330.0,20286.0,17841.0,10409.0,14428.5,0.0,13609.5,22523.0,12420.0,17007.0,17233.5,12602.5,8934.5,21402.0,29923.0,12548.5,12291.5,11243.5,15720.5,12972.5,21207.5,9695.0,12775.5,15913.0,15556.5,17197.5,14784.5,16444.5,15747.0,14364.0,14555.5,13839.5,15087.5,16107.0,12020.0,7642.0,12298.5,15032.0,7561.0,10222.0,8588.5,9091.5,13094.5,14388.5,18126.0,15108.5,16255.0,18848.5,16679.5,16096.0,14207.5,16332.5,12278.0,13106.0,11758.5,7943.5,6182.5,8895.5,17306.5,13519.5,13439.5,11389.0,16262.5,13052.0,15497.0,10786.0,12486.5,14853.0,7264.5,10181.0,13769.5,8720.0,8226.0
