,B_Dey1.jpg_persistence.pkl,B_Dey10.jpeg_persistence.pkl,B_Dey2.jpg_persistence.pkl,B_Dey3.jpeg_persistence.pkl,B_Dey4.jpg_persistence.pkl,B_Dey5.jpg_persistence.pkl,B_Dey6.jpg_persistence.pkl,B_Dey7.jpeg_persistence.pkl,B_Dey8.jpg_persistence.pkl,B_Dey9.jpg_persistence.pkl,B_Gen1.jpg_persistence.pkl,B_Gen10.jpg_persistence.pkl,B_Gen2.jpg_persistence.pkl,B_Gen3.jpg_persistence.pkl,B_Gen4.png_persistence.pkl,B_Gen5.jpeg_persistence.pkl,B_Gen6.jpg_persistence.pkl,B_Gen7.jpg_persistence.pkl,B_Gen8.jpg_persistence.pkl,B_Gen9.jpg_persistence.pkl,B_Goya1.jpg_persistence.pkl,B_Goya10.jpg_persistence.pkl,B_Goya2.jpg_persistence.pkl,B_Goya3.jpg_persistence.pkl,B_Goya4.jpg_persistence.pkl,B_Goya5.jpg_persistence.pkl,B_Goya6.jpg_persistence.pkl,B_Goya7.jpg_persistence.pkl,B_Goya8.jpg_persistence.pkl,B_Goya9.jpg_persistence.pkl,B_Klimt1.jpg_persistence.pkl,B_Klimt10.jpeg_persistence.pkl,B_Klimt2.jpg_persistence.pkl,B_Klimt3.jpg_persistence.pkl,B_Klimt4.jpg_persistence.pkl,B_Klimt5.jpg_persistence.pkl,B_Klimt6.jpg_persistence.pkl,B_Klimt7.jpg_persistence.pkl,B_Klimt8.jpg_persistence.pkl,B_Klimt9.jpg_persistence.pkl,B_Mithila1.jpg_persistence.pkl,B_Mithila10.jpg_persistence.pkl,B_Mithila2.jpg_persistence.pkl,B_Mithila3.jpg_persistence.pkl,B_Mithila4.jpeg_persistence.pkl,B_Mithila5.jpg_persistence.pkl,B_Mithila6.jpg_persistence.pkl,B_Mithila7.jpeg_persistence.pkl,B_Mithila8.jpeg_persistence.pkl,B_Mithila9.jpg_persistence.pkl,B_Raja1.jpg_persistence.pkl,B_Raja10.jpg_persistence.pkl,B_Raja2.jpg_persistence.pkl,B_Raja3.jpg_persistence.pkl,B_Raja4.jpg_persistence.pkl,B_Raja5.jpeg_persistence.pkl,B_Raja6.jpg_persistence.pkl,B_Raja7.jpg_persistence.pkl,B_Raja8.jpg_persistence.pkl,B_Raja9.jpg_persistence.pkl,B_Ren1.jpg_persistence.pkl,B_Ren10.jpg_persistence.pkl,B_Ren2.jpg_persistence.pkl,B_Ren3.jpg_persistence.pkl,B_Ren4.jpg_persistence.pkl,B_Ren5.jpg_persistence.pkl,B_Ren6.jpg_persistence.pkl,B_Ren7.jpg_persistence.pkl,B_Ren8.jpg_persistence.pkl,B_Ren9.jpeg_persistence.pkl,B_Robert1.jpg_persistence.pkl,B_Robert10.jpg_persistence.pkl,B_Robert2.jpg_persistence.pkl,B_Robert3.jpg_persistence.pkl,B_Robert4.jpg_persistence.pkl,B_Robert5.jpg_persistence.pkl,B_Robert6.jpg_persistence.pkl,B_Robert7.jpg_persistence.pkl,B_Robert8.jpg_persistence.pkl,B_Robert9.jpg_persistence.pkl,B_Sid1.jpeg_persistence.pkl,B_Sid10.jpg_persistence.pkl,B_Sid2.jpeg_persistence.pkl,B_Sid3.jpg_persistence.pkl,B_Sid4.jpg_persistence.pkl,B_Sid5.jpeg_persistence.pkl,B_Sid6.jpeg_persistence.pkl,B_Sid7.jpg_persistence.pkl,B_Sid8.jpg_persistence.pkl,B_Sid9.jpg_persistence.pkl,B_Vin1.jpg_persistence.pkl,B_Vin10.jpg_persistence.pkl,B_Vin2.jpg_persistence.pkl,B_Vin3.jpg_persistence.pkl,B_Vin4.jpg_persistence.pkl,B_Vin5.jpg_persistence.pkl,B_Vin6.jpg_persistence.pkl,B_Vin7.jpg_persistence.pkl,B_Vin8.jpeg_persistence.pkl,B_Vin9.jpg_persistence.pkl
B_Mithila10.jpg_persistence.pkl,80.0,65.0,59.0,76.0,48.99999999999999,95.49999999999999,89.0,57.0,95.49999999999999,87.0,85.99999999999999,78.0,75.99999999999999,87.99999999999999,65.0,95.49999999999999,63.0,95.49999999999999,92.0,75.5,59.0,74.0,79.0,73.99999999999999,95.49999999999999,95.49999999999999,87.99999999999999,85.0,95.49999999999999,81.0,61.5,70.0,38.0,61.0,70.0,95.49999999999999,66.5,43.0,47.0,64.0,30.0,0.0,53.0,36.99999999999999,44.0,61.0,35.5,35.0,43.0,90.99999999999999,64.0,69.99999999999999,91.0,68.0,85.0,91.99999999999999,60.0,91.0,93.99999999999999,61.0,75.0,57.0,48.0,46.0,57.99999999999999,54.0,57.0,50.0,56.0,77.0,79.0,91.99999999999999,92.0,59.99999999999999,67.0,78.99999999999999,58.0,70.0,75.0,63.99999999999999,75.0,95.49999999999999,76.0,77.0,54.0,61.0,65.0,66.0,89.0,67.0,62.0,42.0,54.0,56.0,71.0,59.0,63.0,54.0,53.0,66.0
B_Mithila2.jpg_persistence.pkl,48.0,56.99999999999999,43.99999999999999,51.0,42.99999999999999,68.0,67.0,23.0,79.0,48.0,54.0,66.99999999999999,55.0,53.0,51.0,77.0,37.0,76.0,60.99999999999999,54.0,44.99999999999999,44.99999999999999,65.0,60.99999999999999,65.99999999999999,69.0,78.0,64.0,79.0,65.0,33.0,28.999999999999996,31.999999999999996,38.0,44.0,68.0,60.0,22.0,35.99999999999999,33.0,43.99999999999999,53.0,0.0,47.0,35.0,27.0,70.0,33.0,54.99999999999999,41.99999999999999,52.0,50.0,70.0,36.99999999999999,52.0,65.0,39.99999999999999,72.0,76.99999999999999,42.99999999999999,46.0,34.0,32.99999999999999,30.0,31.0,36.0,34.99999999999999,37.0,28.999999999999996,54.99999999999999,33.0,79.49999999999999,68.0,35.0,53.0,66.0,63.0,53.0,36.0,42.99999999999999,38.99999999999999,74.0,65.0,51.99999999999999,62.0,43.0,32.0,37.99999999999999,57.99999999999999,58.0,29.999999999999996,32.0,41.0,28.0,52.5,33.99999999999999,33.0,27.0,33.99999999999999,55.0
B_Mithila3.jpg_persistence.pkl,78.0,50.99999999999999,55.0,73.0,46.99999999999999,83.99999999999999,82.0,54.0,83.99999999999999,72.0,79.0,72.0,70.0,77.0,46.0,83.99999999999999,50.99999999999999,83.99999999999999,82.0,62.0,38.99999999999999,70.0,69.0,68.0,83.99999999999999,83.99999999999999,83.99999999999999,74.99999999999999,83.99999999999999,78.0,51.0,53.0,23.0,36.0,60.99999999999999,83.99999999999999,53.0,33.0,28.0,50.99999999999999,29.0,36.99999999999999,47.0,0.0,33.0,59.0,45.0,26.0,32.0,83.99999999999999,52.0,67.99999999999999,76.0,61.0,78.99999999999999,82.0,52.0,83.99999999999999,83.99999999999999,48.0,68.99999999999999,38.0,46.0,26.999999999999996,50.0,44.0,51.0,44.0,48.0,62.0,71.99999999999999,77.0,74.0,54.99999999999999,51.0,77.0,43.0,59.99999999999999,64.99999999999999,44.99999999999999,69.0,83.99999999999999,68.0,73.0,42.0,39.99999999999999,49.99999999999999,63.0,83.99999999999999,49.49999999999999,54.99999999999999,26.999999999999996,31.999999999999996,41.99999999999999,66.0,56.99999999999999,40.0,52.0,39.0,63.99999999999999
B_Mithila4.jpeg_persistence.pkl,51.0,38.0,34.5,50.0,33.0,61.5,55.0,35.0,61.99999999999999,50.0,49.0,50.0,47.0,52.0,39.99999999999999,61.99999999999999,37.0,59.0,56.0,46.0,33.99999999999999,37.0,51.99999999999999,50.0,59.0,61.99999999999999,59.0,53.0,61.99999999999999,52.0,31.0,33.0,28.999999999999996,32.0,46.0,61.5,55.0,31.0,40.0,38.0,46.0,44.0,35.0,33.0,0.0,33.5,56.0,32.0,45.0,54.0,36.0,44.0,55.0,33.0,49.0,56.0,35.0,56.0,59.0,34.0,43.0,39.0,17.0,32.0,30.0,25.0,30.0,25.0,34.5,41.0,42.0,61.99999999999999,55.99999999999999,39.0,45.99999999999999,49.0,59.99999999999999,41.0,38.0,40.0,37.99999999999999,61.99999999999999,52.0,43.0,47.0,31.999999999999996,36.99999999999999,35.0,51.99999999999999,44.0,34.5,28.999999999999996,34.99999999999999,30.0,44.99999999999999,28.0,31.0,28.999999999999996,27.0,37.0
B_Mithila5.jpg_persistence.pkl,39.99999999999999,48.0,33.0,40.99999999999999,42.0,56.0,56.99999999999999,24.999999999999996,67.0,43.0,42.0,59.0,40.99999999999999,39.0,63.0,67.99999999999999,28.999999999999996,62.0,48.0,41.0,43.0,32.0,50.0,46.0,53.99999999999999,56.0,67.0,49.0,66.99999999999999,53.99999999999999,21.0,20.5,40.0,40.99999999999999,31.999999999999996,59.0,67.0,35.0,44.99999999999999,22.0,58.0,61.0,27.0,59.0,33.5,0.0,70.99999999999999,45.99999999999999,55.0,34.0,39.0,35.0,56.0,29.0,40.0,47.0,26.0,60.0,64.0,31.0,36.0,32.99999999999999,28.499999999999996,44.0,27.0,24.0,22.0,35.0,25.999999999999996,46.0,28.0,69.99999999999999,61.0,26.999999999999996,58.0,56.99999999999999,65.0,41.0,25.999999999999996,37.0,29.0,62.99999999999999,49.0,41.99999999999999,55.0,41.0,23.0,30.0,48.99999999999999,53.99999999999999,31.0,36.0,50.99999999999999,24.0,36.0,30.0,30.0,30.5,27.999999999999996,41.0
B_Mithila6.jpg_persistence.pkl,93.99999999999999,80.0,79.0,94.0,71.0,97.49999999999999,91.0,78.0,97.49999999999999,94.0,91.0,94.0,89.0,95.0,77.0,97.49999999999999,75.99999999999999,97.49999999999999,94.0,90.0,69.99999999999999,79.0,90.0,88.0,94.99999999999999,97.49999999999999,95.5,91.99999999999999,97.49999999999999,88.0,72.99999999999999,72.0,52.0,69.99999999999999,91.0,97.49999999999999,76.0,59.0,56.0,79.99999999999999,41.0,35.5,70.0,45.0,56.0,70.99999999999999,0.0,47.0,57.0,94.0,77.0,85.0,96.0,74.99999999999999,94.0,95.0,75.0,96.0,97.0,75.0,84.0,64.99999999999999,62.0,54.99999999999999,74.0,69.99999999999999,74.0,65.0,74.0,85.0,88.0,96.99999999999999,95.0,79.0,81.99999999999999,93.0,63.99999999999999,84.0,80.99999999999999,77.99999999999999,86.0,97.49999999999999,87.0,92.99999999999999,66.99999999999999,62.0,75.0,87.0,94.0,79.0,79.0,48.0,61.0,64.0,86.5,67.0,74.0,76.0,62.0,78.0
B_Mithila7.jpeg_persistence.pkl,71.0,58.0,62.0,62.0,48.0,84.0,82.0,44.0,91.99999999999999,70.0,68.0,68.0,73.0,75.0,55.99999999999999,91.99999999999999,53.0,87.0,77.99999999999999,64.49999999999999,50.0,58.0,82.0,66.99999999999999,76.0,91.0,87.0,81.0,91.0,69.99999999999999,50.99999999999999,56.0,31.0,46.0,60.0,86.0,52.99999999999999,25.0,32.99999999999999,52.0,27.0,35.0,33.0,26.0,32.0,45.99999999999999,47.0,0.0,44.0,68.0,53.0,63.99999999999999,85.0,52.0,72.0,83.0,53.0,85.0,89.0,52.0,62.0,39.0,38.0,32.0,46.0,44.99999999999999,51.99999999999999,51.0,44.0,61.99999999999999,58.99999999999999,91.99999999999999,83.0,49.0,63.0,65.99999999999999,53.0,61.99999999999999,56.0,55.0,55.0,91.99999999999999,81.0,61.0,45.99999999999999,43.0,51.0,60.0,73.0,59.0,46.99999999999999,29.999999999999996,39.0,37.0,63.99999999999999,42.0,49.0,40.0,48.0,63.99999999999999
B_Mithila8.jpeg_persistence.pkl,72.49999999999999,49.0,58.0,70.99999999999999,49.0,72.49999999999999,68.0,59.0,72.49999999999999,70.0,69.0,70.0,61.0,72.49999999999999,47.0,72.49999999999999,48.99999999999999,72.49999999999999,70.0,64.5,43.0,55.0,66.5,57.0,72.49999999999999,72.49999999999999,72.49999999999999,70.0,72.49999999999999,69.0,51.0,48.0,40.99999999999999,46.0,66.5,72.49999999999999,67.99999999999999,44.0,49.0,63.0,45.99999999999999,43.0,54.99999999999999,32.0,45.0,55.0,57.0,44.0,0.0,72.49999999999999,51.0,61.99999999999999,68.0,56.0,69.0,72.49999999999999,53.99999999999999,72.49999999999999,72.49999999999999,41.0,62.0,47.0,44.0,35.99999999999999,53.99999999999999,56.0,59.0,45.0,57.0,62.0,65.0,64.99999999999999,70.0,61.0,65.0,71.0,40.0,65.99999999999999,60.99999999999999,54.99999999999999,63.99999999999999,72.49999999999999,61.0,70.0,39.99999999999999,42.0,59.0,66.49999999999999,72.49999999999999,34.0,58.0,31.0,39.99999999999999,40.0,60.0,41.99999999999999,46.0,53.0,38.99999999999999,61.0
B_Mithila9.jpg_persistence.pkl,34.0,48.0,37.0,38.0,42.99999999999999,45.99999999999999,51.0,36.0,50.0,36.0,49.99999999999999,48.99999999999999,41.0,44.99999999999999,92.99999999999999,53.0,40.0,53.0,41.0,42.99999999999999,49.0,37.0,42.0,65.99999999999999,51.0,46.99999999999999,55.0,48.0,54.0,49.0,38.5,35.5,68.0,70.0,31.0,46.99999999999999,93.0,56.0,68.99999999999999,38.0,76.0,90.99999999999999,41.99999999999999,83.99999999999999,54.0,34.0,94.0,68.0,72.49999999999999,0.0,41.0,32.0,50.0,32.0,42.0,46.99999999999999,37.0,49.0,50.0,51.0,32.99999999999999,49.5,43.0,70.0,39.99999999999999,44.0,38.0,44.99999999999999,37.5,34.0,33.0,56.0,41.0,36.99999999999999,83.99999999999999,50.0,77.0,47.99999999999999,36.0,62.99999999999999,33.0,49.0,43.0,37.0,87.99999999999999,49.0,39.0,35.0,37.99999999999999,79.49999999999999,32.0,62.0,69.0,44.5,48.0,39.5,54.0,36.99999999999999,57.0,41.0
B_Raja1.jpg_persistence.pkl,35.0,39.0,29.0,31.0,39.0,54.99999999999999,42.0,46.0,54.99999999999999,35.99999999999999,33.0,37.0,45.0,46.0,55.0,54.99999999999999,31.0,54.99999999999999,50.0,31.0,33.0,28.0,49.0,39.99999999999999,46.0,53.0,48.0,44.0,54.99999999999999,39.99999999999999,31.0,33.0,49.0,41.0,37.0,54.99999999999999,65.99999999999999,47.0,55.0,38.99999999999999,66.0,64.0,52.0,52.0,36.0,39.0,77.0,53.0,51.0,41.0,0.0,29.0,51.0,32.0,43.99999999999999,50.0,42.0,51.0,52.99999999999999,31.0,33.99999999999999,55.99999999999999,34.0,42.0,34.0,32.0,31.0,28.5,32.0,31.999999999999996,32.99999999999999,53.0,49.99999999999999,49.0,55.99999999999999,35.0,71.0,32.0,33.0,54.0,31.999999999999996,54.99999999999999,38.0,31.999999999999996,59.99999999999999,39.99999999999999,54.0,25.0,36.0,48.0,35.0,44.0,56.0,35.0,43.0,35.0,29.0,34.0,27.0,35.0
B_Raja10.jpg_persistence.pkl,23.0,45.0,25.0,28.0,42.0,37.99999999999999,39.0,38.99999999999999,40.0,37.0,34.0,30.999999999999996,30.0,30.0,72.0,39.0,40.0,37.99999999999999,32.99999999999999,35.0,44.0,26.999999999999996,32.0,47.0,34.0,36.0,38.0,32.0,41.0,27.999999999999996,30.999999999999996,28.999999999999996,54.99999999999999,55.0,31.0,38.0,92.0,50.0,71.99999999999999,46.0,72.99999999999999,69.99999999999999,50.0,67.99999999999999,44.0,35.0,85.0,63.99999999999999,61.99999999999999,32.0,29.0,0.0,34.0,27.0,27.999999999999996,33.0,44.99999999999999,33.99999999999999,36.0,45.99999999999999,27.0,54.0,44.0,60.0,33.0,31.0,26.0,31.0,31.0,19.999999999999996,26.0,44.99999999999999,33.0,46.99999999999999,81.0,35.0,73.0,38.0,29.0,71.0,30.0,38.0,20.0,21.0,76.0,46.0,48.99999999999999,24.999999999999996,19.5,65.0,37.0,48.0,63.0,34.99999999999999,40.99999999999999,39.99999999999999,47.0,36.99999999999999,42.0,23.999999999999996
B_Raja2.jpg_persistence.pkl,28.0,44.99999999999999,38.99999999999999,29.999999999999996,48.0,20.0,36.0,59.0,37.0,29.0,29.0,37.0,30.0,27.999999999999996,94.99999999999999,36.0,56.0,24.0,21.999999999999996,51.0,59.99999999999999,37.0,25.0,62.0,29.999999999999996,18.0,22.0,23.999999999999996,36.0,16.0,48.99999999999999,47.99999999999999,69.0,65.99999999999999,50.0,24.0,106.0,74.0,88.0,63.0,85.99999999999999,91.0,70.0,76.0,55.0,56.0,96.0,85.0,68.0,50.0,51.0,34.0,0.0,49.0,27.0,21.0,62.0,24.999999999999996,28.0,61.0,38.0,75.0,55.99999999999999,78.0,48.99999999999999,42.99999999999999,47.0,43.0,47.0,24.999999999999996,41.99999999999999,29.999999999999996,28.999999999999996,64.0,98.0,26.0,76.99999999999999,52.0,42.0,86.0,37.0,25.999999999999996,25.999999999999996,29.999999999999996,82.0,53.99999999999999,64.0,36.0,26.0,73.0,50.0,63.0,80.0,51.0,47.0,53.0,67.0,52.0,53.0,32.0
B_Raja3.jpg_persistence.pkl,34.0,47.0,30.5,38.0,41.0,44.0,53.0,38.0,59.0,37.0,34.0,45.0,27.999999999999996,31.999999999999996,72.0,57.0,31.0,49.99999999999999,36.0,30.5,32.0,23.999999999999996,44.0,40.0,46.99999999999999,43.0,58.0,46.0,59.5,41.99999999999999,20.999999999999996,24.999999999999996,42.0,51.99999999999999,32.99999999999999,48.0,79.0,41.0,61.0,30.5,60.0,68.0,36.99999999999999,61.0,33.0,29.0,74.99999999999999,52.0,56.0,32.0,32.0,27.0,49.0,0.0,33.99999999999999,44.0,26.999999999999996,52.0,56.0,31.0,32.0,34.0,28.999999999999996,50.0,23.0,22.0,27.999999999999996,31.999999999999996,30.5,34.0,30.5,59.5,49.0,32.0,70.0,48.0,65.0,30.5,30.5,49.0,20.0,50.99999999999999,44.0,33.99999999999999,72.0,34.99999999999999,25.0,30.5,34.99999999999999,58.0,30.999999999999996,40.0,51.0,24.999999999999996,29.999999999999996,29.0,39.0,28.0,39.0,34.0
B_Raja4.jpg_persistence.pkl,21.0,44.0,28.0,22.0,44.0,23.0,27.0,49.0,33.0,33.0,28.0,28.0,31.499999999999996,18.0,88.99999999999999,30.999999999999996,44.0,24.0,20.0,40.0,46.99999999999999,33.0,18.0,62.0,19.0,24.0,34.0,20.0,33.0,19.999999999999996,39.99999999999999,36.0,64.0,66.0,39.99999999999999,25.0,99.0,61.0,75.0,50.99999999999999,79.0,85.0,52.0,78.99999999999999,49.0,40.0,94.0,72.0,69.0,42.0,43.99999999999999,27.999999999999996,27.0,33.99999999999999,0.0,26.0,50.0,28.0,34.0,56.0,19.999999999999996,56.0,49.0,72.0,39.0,39.0,42.0,38.99999999999999,40.0,19.0,34.0,37.0,23.999999999999996,48.99999999999999,90.0,22.0,75.0,41.0,40.0,75.0,29.999999999999996,26.0,22.999999999999996,17.999999999999996,84.99999999999999,48.99999999999999,52.0,31.0,17.999999999999996,75.0,39.99999999999999,57.0,73.0,41.0,43.99999999999999,42.0,60.0,41.99999999999999,52.99999999999999,21.0
B_Raja5.jpeg_persistence.pkl,26.0,46.99999999999999,33.0,28.0,48.0,21.0,34.99999999999999,54.99999999999999,38.0,35.0,27.999999999999996,35.0,31.5,20.0,96.0,37.0,55.0,22.999999999999996,20.999999999999996,43.99999999999999,58.0,33.0,23.999999999999996,65.0,25.0,21.0,22.0,25.0,36.99999999999999,18.0,46.0,42.99999999999999,67.99999999999999,69.0,48.0,23.0,105.0,72.0,86.0,55.0,84.99999999999999,91.99999999999999,65.0,82.0,56.0,47.0,95.0,83.0,72.49999999999999,46.99999999999999,50.0,33.0,21.0,44.0,26.0,0.0,56.0,23.999999999999996,27.0,60.0,26.0,69.0,55.0,76.0,46.99999999999999,42.99999999999999,46.0,43.99999999999999,43.99999999999999,23.0,42.0,30.999999999999996,18.999999999999996,61.0,100.99999999999999,25.0,77.0,48.99999999999999,42.0,80.0,36.99999999999999,20.0,24.999999999999996,27.999999999999996,87.99999999999999,51.0,65.0,35.0,18.999999999999996,78.0,46.0,64.0,79.0,52.0,48.0,49.0,66.0,46.0,56.0,28.0
B_Raja6.jpg_persistence.pkl,49.0,44.0,33.0,38.0,39.0,67.0,67.0,34.0,76.99999999999999,47.0,38.99999999999999,50.0,44.0,45.0,56.0,76.0,27.999999999999996,65.0,52.0,30.0,34.0,28.999999999999996,61.0,46.0,49.99999999999999,66.0,76.99999999999999,51.99999999999999,76.99999999999999,65.0,27.0,26.999999999999996,46.0,47.0,37.0,60.0,63.0,41.0,58.0,19.999999999999996,69.0,60.0,39.99999999999999,52.0,35.0,26.0,75.0,53.0,53.99999999999999,37.0,42.0,44.99999999999999,62.0,26.999999999999996,50.0,56.0,0.0,70.0,74.99999999999999,30.999999999999996,33.0,35.0,33.0,43.0,26.0,29.0,25.999999999999996,30.0,30.999999999999996,56.0,30.0,76.99999999999999,71.0,34.0,49.0,50.0,63.99999999999999,27.0,27.0,36.0,25.999999999999996,74.0,56.0,38.0,67.0,41.0,20.0,36.99999999999999,54.99999999999999,49.0,28.0,42.0,60.0,27.999999999999996,28.0,32.0,29.999999999999996,28.0,34.0,42.0
B_Raja7.jpg_persistence.pkl,28.999999999999996,47.99999999999999,42.0,38.0,52.99999999999999,16.0,26.0,61.99999999999999,27.999999999999996,33.0,38.99999999999999,42.0,34.0,30.0,93.0,20.0,57.0,15.0,19.999999999999996,56.0,60.0,41.0,24.0,67.99999999999999,31.0,21.0,14.0,18.999999999999996,29.0,21.999999999999996,51.0,51.0,69.5,70.0,50.0,13.999999999999998,107.0,73.99999999999999,88.0,69.0,83.0,91.0,72.0,83.99999999999999,56.0,60.0,96.0,85.0,72.49999999999999,49.0,51.0,33.99999999999999,24.999999999999996,52.0,28.0,23.999999999999996,70.0,0.0,25.0,62.0,39.0,79.99999999999999,56.99999999999999,76.0,52.0,55.0,51.0,45.99999999999999,50.99999999999999,26.0,50.0,24.499999999999996,20.0,66.99999999999999,99.0,31.999999999999996,77.0,59.0,55.99999999999999,92.0,51.99999999999999,14.0,24.0,41.0,87.99999999999999,54.0,77.0,41.0,21.0,79.49999999999999,52.0,62.0,76.99999999999999,52.0,65.0,61.0,66.0,53.0,56.99999999999999,31.0
B_Raja8.jpg_persistence.pkl,33.0,47.99999999999999,46.99999999999999,41.99999999999999,55.99999999999999,19.0,16.0,66.99999999999999,17.999999999999996,31.0,42.0,44.99999999999999,37.0,31.999999999999996,96.0,15.0,58.99999999999999,20.0,25.0,59.0,64.0,46.0,24.0,69.49999999999999,36.0,23.999999999999996,17.0,23.0,14.0,25.0,54.99999999999999,56.0,75.0,70.0,53.0,17.0,111.0,76.0,92.99999999999999,74.0,87.0,93.99999999999999,76.99999999999999,83.99999999999999,59.0,64.0,97.0,89.0,72.49999999999999,50.0,52.99999999999999,36.0,28.0,56.0,34.0,27.0,74.99999999999999,25.0,0.0,66.0,42.99999999999999,82.0,60.0,76.99999999999999,56.0,58.0,55.0,51.0,54.0,29.0,55.0,18.5,28.0,72.99999999999999,105.0,34.99999999999999,78.0,62.0,58.0,94.99999999999999,58.99999999999999,25.0,30.999999999999996,43.0,87.99999999999999,59.0,80.0,48.0,29.0,79.49999999999999,57.0,65.0,81.0,56.0,70.0,63.99999999999999,67.99999999999999,55.99999999999999,56.99999999999999,35.0
B_Raja9.jpg_persistence.pkl,49.0,40.0,41.0,48.0,39.0,63.0,61.0,42.0,69.49999999999999,48.99999999999999,48.0,47.99999999999999,50.99999999999999,59.0,47.99999999999999,69.49999999999999,23.0,65.99999999999999,59.0,44.0,32.99999999999999,34.0,60.0,40.0,59.0,69.49999999999999,66.0,56.99999999999999,69.49999999999999,47.0,27.0,31.999999999999996,42.99999999999999,31.0,48.0,63.0,53.99999999999999,45.0,56.0,40.0,66.0,61.0,42.99999999999999,48.0,34.0,31.0,75.0,52.0,41.0,51.0,31.0,45.99999999999999,61.0,31.0,56.0,60.0,30.999999999999996,62.0,66.0,0.0,41.0,47.0,31.0,35.0,36.0,30.0,28.0,28.0,34.0,40.99999999999999,45.99999999999999,69.49999999999999,62.0,41.0,52.0,45.0,63.0,46.0,37.0,32.0,36.99999999999999,69.49999999999999,58.99999999999999,48.0,45.99999999999999,34.99999999999999,32.0,48.0,49.0,43.0,37.0,39.0,53.99999999999999,29.0,44.0,32.0,30.0,34.99999999999999,26.0,40.0
B_Ren1.jpg_persistence.pkl,16.0,34.0,18.999999999999996,17.0,29.999999999999996,36.0,36.0,38.99999999999999,45.5,23.0,26.5,35.0,24.5,21.0,78.99999999999999,45.0,34.0,44.0,21.999999999999996,22.999999999999996,39.0,27.0,30.0,48.0,34.0,37.0,45.49999999999999,28.999999999999996,45.5,32.0,30.0,30.0,53.0,57.0,33.0,34.99999999999999,89.0,51.0,65.0,33.99999999999999,68.99999999999999,75.0,46.0,68.99999999999999,43.0,36.0,84.0,62.0,62.0,32.99999999999999,33.99999999999999,27.0,38.0,32.0,19.999999999999996,26.0,33.0,39.0,42.99999999999999,41.0,0.0,43.0,39.0,60.0,29.0,25.0,28.0,26.999999999999996,26.0,24.0,28.0,46.49999999999999,39.0,41.99999999999999,80.0,30.0,68.99999999999999,33.0,33.99999999999999,59.0,29.999999999999996,42.0,32.0,19.0,79.0,47.0,40.0,19.999999999999996,23.0,65.99999999999999,30.0,51.0,63.0,33.99999999999999,36.99999999999999,36.5,50.0,31.999999999999996,44.0,23.0
B_Ren10.jpg_persistence.pkl,53.99999999999999,57.0,39.0,52.0,46.0,72.0,76.0,37.99999999999999,85.99999999999999,54.0,52.99999999999999,72.0,49.0,57.0,50.99999999999999,82.0,31.999999999999996,80.0,64.99999999999999,43.0,44.0,49.0,69.0,59.0,70.0,73.0,85.99999999999999,65.0,85.99999999999999,69.99999999999999,36.0,32.0,31.999999999999996,28.999999999999996,49.5,71.99999999999999,50.99999999999999,29.999999999999996,39.99999999999999,41.99999999999999,58.0,57.0,34.0,38.0,39.0,32.99999999999999,64.99999999999999,39.0,47.0,49.5,55.99999999999999,54.0,75.0,34.0,56.0,69.0,35.0,79.99999999999999,82.0,47.0,43.0,0.0,31.999999999999996,38.0,34.0,39.99999999999999,38.99999999999999,41.0,36.99999999999999,62.0,44.0,85.99999999999999,77.0,43.0,45.99999999999999,64.0,65.0,45.0,39.99999999999999,46.0,38.0,78.99999999999999,69.0,55.0,46.0,32.0,32.0,47.0,62.99999999999999,57.0,38.99999999999999,30.999999999999996,47.99999999999999,35.0,50.0,33.99999999999999,37.0,34.0,37.0,59.0
B_Ren2.jpg_persistence.pkl,42.0,38.0,37.0,40.0,28.999999999999996,61.0,50.99999999999999,34.99999999999999,61.49999999999999,43.99999999999999,44.0,50.0,50.0,50.99999999999999,50.0,61.49999999999999,31.0,61.49999999999999,55.0,42.99999999999999,28.999999999999996,32.99999999999999,57.0,50.0,52.0,61.0,59.5,52.0,60.99999999999999,48.0,25.999999999999996,29.999999999999996,27.0,36.99999999999999,40.0,61.49999999999999,51.0,30.0,43.0,31.999999999999996,48.0,48.0,32.99999999999999,46.0,17.0,28.499999999999996,62.0,38.0,44.0,43.0,34.0,44.0,55.99999999999999,28.999999999999996,49.0,55.0,33.0,56.99999999999999,60.0,31.0,39.0,31.999999999999996,0.0,27.999999999999996,26.0,25.0,27.0,24.0,35.0,43.0,35.0,61.0,55.0,32.0,47.99999999999999,45.99999999999999,53.99999999999999,42.0,38.0,46.0,32.99999999999999,61.49999999999999,50.0,39.99999999999999,57.0,30.0,30.999999999999996,34.99999999999999,43.99999999999999,43.0,35.0,25.0,39.0,26.5,44.0,24.999999999999996,26.999999999999996,26.0,25.0,41.0
